,trade_date,buy_date,sell_date,buy_price,sell_price,return,holding_period_hours
226,2024-12-05,2024-12-05 00:00:00-05:00,2024-12-06 00:00:00-05:00,56.400001525878906,56.599998474121094,0.0035460450856622714,17.5
227,2024-12-06,2024-12-06 00:00:00-05:00,2024-12-09 00:00:00-05:00,57.79999923706055,56.40999984741211,-0.02404843266428954,17.5
228,2024-12-09,2024-12-09 00:00:00-05:00,2024-12-10 00:00:00-05:00,54.72999954223633,55.79999923706055,0.019550515325666627,17.5
229,2024-12-10,2024-12-10 00:00:00-05:00,2024-12-11 00:00:00-05:00,54.900001525878906,56.189998626708984,0.023497214298290974,17.5
230,2024-12-11,2024-12-11 00:00:00-05:00,2024-12-12 00:00:00-05:00,57.720001220703125,57.77000045776367,0.0008662376299918207,17.5
231,2024-12-12,2024-12-12 00:00:00-05:00,2024-12-13 00:00:00-05:00,56.91999816894531,57.20000076293945,0.004919230551678158,17.5
232,2024-12-13,2024-12-13 00:00:00-05:00,2024-12-16 00:00:00-05:00,57.90999984741211,59.43000030517578,0.026247633599874684,17.5
233,2024-12-16,2024-12-16 00:00:00-05:00,2024-12-17 00:00:00-05:00,60.220001220703125,61.369998931884766,0.019096607237966665,17.5
234,2024-12-17,2024-12-17 00:00:00-05:00,2024-12-18 00:00:00-05:00,60.72999954223633,59.560001373291016,-0.01926557183870231,17.5
235,2024-12-18,2024-12-18 00:00:00-05:00,2024-12-19 00:00:00-05:00,57.18000030517578,58.19499969482422,0.017750951105828562,17.5
236,2024-12-19,2024-12-19 00:00:00-05:00,2024-12-20 00:00:00-05:00,54.720001220703125,54.07500076293945,-0.01178728880436571,17.5
237,2024-12-20,2024-12-20 00:00:00-05:00,2024-12-23 00:00:00-05:00,54.810001373291016,54.27000045776367,-0.009852233205571253,17.5
238,2024-12-23,2024-12-23 00:00:00-05:00,2024-12-24 00:00:00-05:00,52.869998931884766,55.05500030517578,0.041327811943141314,17.5
239,2024-12-24,2024-12-24 00:00:00-05:00,2024-12-26 00:00:00-05:00,56.22999954223633,54.41999816894531,-0.032189247519581785,17.5
240,2024-12-26,2024-12-26 00:00:00-05:00,2024-12-27 00:00:00-05:00,54.29999923706055,54.779998779296875,0.008839770699457421,17.5
241,2024-12-27,2024-12-27 00:00:00-05:00,2024-12-30 00:00:00-05:00,53.68000030517578,52.79999923706055,-0.01639346242757725,17.5
242,2024-12-30,2024-12-30 00:00:00-05:00,2024-12-31 00:00:00-05:00,53.54999923706055,54.47800064086914,0.017329624967881388,17.5
243,2024-12-31,2024-12-31 00:00:00-05:00,2025-01-02 00:00:00-05:00,53.04999923706055,54.89500045776367,0.03477853434942584,17.5
244,2025-01-02,2025-01-02 00:00:00-05:00,2025-01-03 00:00:00-05:00,55.369998931884766,55.22999954223633,-0.00252843403195045,17.5
245,2025-01-03,2025-01-03 00:00:00-05:00,2025-01-06 00:00:00-05:00,55.959999084472656,56.3650016784668,0.007237358838815949,17.5
246,2025-01-06,2025-01-06 00:00:00-05:00,2025-01-07 00:00:00-05:00,58.16999816894531,57.310001373291016,-0.014784198430891743,17.5
247,2025-01-07,2025-01-07 00:00:00-05:00,2025-01-08 00:00:00-05:00,54.790000915527344,54.27000045776367,-0.009490791185884159,17.5
248,2025-01-08,2025-01-08 00:00:00-05:00,2025-01-10 00:00:00-05:00,53.34000015258789,53.70000076293945,0.006749167778809921,17.5
249,2025-01-10,2025-01-10 00:00:00-05:00,2025-01-13 00:00:00-05:00,53.84000015258789,51.650001525878906,-0.04067605164380222,17.5
250,2025-01-13,2025-01-13 00:00:00-05:00,2025-01-14 00:00:00-05:00,53.220001220703125,55.040000915527344,0.034197663530233444,17.5
251,2025-01-14,2025-01-14 00:00:00-05:00,2025-01-15 00:00:00-05:00,54.83000183105469,56.13999938964844,0.023891984585924123,17.5
252,2025-01-15,2025-01-15 00:00:00-05:00,2025-01-16 00:00:00-05:00,56.63999938964844,56.529998779296875,-0.0019421011923892479,17.5
253,2025-01-16,2025-01-16 00:00:00-05:00,2025-01-17 00:00:00-05:00,57.09000015258789,58.51499938964844,0.02496057511388799,17.5
254,2025-01-17,2025-01-17 00:00:00-05:00,2025-01-21 00:00:00-05:00,59.619998931884766,59.869998931884766,0.00419322382554254,17.5
255,2025-01-21,2025-01-21 00:00:00-05:00,2025-01-22 00:00:00-05:00,60.41999816894531,59.54999923706055,-0.014399188319272872,17.5
256,2025-01-22,2025-01-22 00:00:00-05:00,2025-01-23 00:00:00-05:00,59.380001068115234,58.22999954223633,-0.01936681551352165,17.5
257,2025-01-23,2025-01-23 00:00:00-05:00,2025-01-24 00:00:00-05:00,58.790000915527344,59.91999816894531,0.019220908927040332,17.5
258,2025-01-24,2025-01-24 00:00:00-05:00,2025-01-27 00:00:00-05:00,59.70000076293945,57.31999969482422,-0.03986601403182378,17.5
259,2025-01-27,2025-01-27 00:00:00-05:00,2025-01-28 00:00:00-05:00,57.66999816894531,58.34000015258789,0.011617860324527756,17.5
260,2025-01-28,2025-01-28 00:00:00-05:00,2025-01-29 00:00:00-05:00,57.58000183105469,58.119998931884766,0.009378205690484033,17.5
261,2025-01-29,2025-01-29 00:00:00-05:00,2025-01-30 00:00:00-05:00,59.34000015258789,59.72999954223633,0.006572284945156495,17.5
262,2025-01-30,2025-01-30 00:00:00-05:00,2025-01-31 00:00:00-05:00,59.720001220703125,59.61000061035156,-0.0018419391845797318,17.5
263,2025-01-31,2025-01-31 00:00:00-05:00,2025-02-03 00:00:00-05:00,57.709999084472656,53.970001220703125,-0.06480675659507693,17.5
264,2025-02-03,2025-02-03 00:00:00-05:00,2025-02-04 00:00:00-05:00,57.58000183105469,56.5099983215332,-0.018582901623743927,17.5
265,2025-02-04,2025-02-04 00:00:00-05:00,2025-02-05 00:00:00-05:00,56.130001068115234,56.209999084472656,0.0014252274155552246,17.5
266,2025-02-05,2025-02-05 00:00:00-05:00,2025-02-06 00:00:00-05:00,55.33000183105469,55.93000030517578,0.010843998811949014,17.5
267,2025-02-06,2025-02-06 00:00:00-05:00,2025-02-07 00:00:00-05:00,55.119998931884766,56.7400016784668,0.029390471298520345,17.5
268,2025-02-07,2025-02-07 00:00:00-05:00,2025-02-10 00:00:00-05:00,54.470001220703125,55.61000061035156,0.020928940042232697,17.5
269,2025-02-10,2025-02-10 00:00:00-05:00,2025-02-11 00:00:00-05:00,55.380001068115234,55.11000061035156,-0.004875414455690997,17.5
270,2025-02-11,2025-02-11 00:00:00-05:00,2025-02-12 00:00:00-05:00,54.11000061035156,53.83000183105469,-0.005174621625180865,17.5
271,2025-02-12,2025-02-12 00:00:00-05:00,2025-02-13 00:00:00-05:00,55.15999984741211,54.56999969482422,-0.010696159431109409,17.5
272,2025-02-13,2025-02-13 00:00:00-05:00,2025-02-14 00:00:00-05:00,54.7400016784668,54.939998626708984,0.0036535795051109905,17.5
273,2025-02-14,2025-02-14 00:00:00-05:00,2025-02-18 00:00:00-05:00,55.33000183105469,54.900001525878906,-0.007771557761533237,17.5
274,2025-02-18,2025-02-18 00:00:00-05:00,2025-02-19 00:00:00-05:00,53.5099983215332,54.83000183105469,0.024668352661679972,17.5
275,2025-02-19,2025-02-19 00:00:00-05:00,2025-02-20 00:00:00-05:00,54.650001525878906,55.630001068115234,0.017932287554873354,17.5
276,2025-02-20,2025-02-20 00:00:00-05:00,2025-02-21 00:00:00-05:00,56.040000915527344,56.38999938964844,0.0062455115703632606,17.5
277,2025-02-21,2025-02-21 00:00:00-05:00,2025-02-24 00:00:00-05:00,53.91999816894531,54.22999954223633,0.005749283824522788,17.5
278,2025-02-24,2025-02-24 00:00:00-05:00,2025-02-25 00:00:00-05:00,53.40999984741211,50.654998779296875,-0.051582120875979055,17.5
279,2025-02-25,2025-02-25 00:00:00-05:00,2025-02-26 00:00:00-05:00,50.029998779296875,48.709999084472656,-0.026384164042203683,17.5
280,2025-02-26,2025-02-26 00:00:00-05:00,2025-02-27 00:00:00-05:00,47.959999084472656,49.0099983215332,0.0218932288804086,17.5
281,2025-02-27,2025-02-27 00:00:00-05:00,2025-02-28 00:00:00-05:00,47.349998474121094,46.540000915527344,-0.017106601577536483,17.5
282,2025-02-28,2025-02-28 00:00:00-05:00,2025-03-03 00:00:00-05:00,47.900001525878906,52.970001220703125,0.1058455017393904,17.5
283,2025-03-03,2025-03-03 00:00:00-05:00,2025-03-04 00:00:00-05:00,48.900001525878906,47.029998779296875,-0.03824136376749163,17.5
284,2025-03-04,2025-03-04 00:00:00-05:00,2025-03-05 00:00:00-05:00,49.38999938964844,51.0099983215332,0.03280014075530235,17.5
285,2025-03-05,2025-03-05 00:00:00-05:00,2025-03-06 00:00:00-05:00,51.439998626708984,51.154998779296875,-0.005540432640372002,17.5
286,2025-03-06,2025-03-06 00:00:00-05:00,2025-03-07 00:00:00-05:00,50.63999938964844,50.66999816894531,0.0005923929632393951,17.5
287,2025-03-07,2025-03-07 00:00:00-05:00,2025-03-10 00:00:00-04:00,49.43000030517578,46.9900016784668,-0.049362707093762524,17.5
288,2025-03-10,2025-03-10 00:00:00-04:00,2025-03-11 00:00:00-04:00,44.90999984741211,46.29999923706055,0.030950776984438905,17.5
289,2025-03-11,2025-03-11 00:00:00-04:00,2025-03-12 00:00:00-04:00,47.2400016784668,47.380001068115234,0.0029635771522898316,17.5
290,2025-03-12,2025-03-12 00:00:00-04:00,2025-03-13 00:00:00-04:00,47.150001525878906,47.130001068115234,-0.000424187849764848,17.5
291,2025-03-13,2025-03-13 00:00:00-04:00,2025-03-14 00:00:00-04:00,45.52000045776367,47.3849983215332,0.04097095441596039,17.5
292,2025-03-14,2025-03-14 00:00:00-04:00,2025-03-17 00:00:00-04:00,48.13999938964844,47.15999984741211,-0.02035728198299599,17.5
293,2025-03-17,2025-03-17 00:00:00-04:00,2025-03-18 00:00:00-04:00,48.060001373291016,46.82500076293945,-0.025697057325468675,17.5
294,2025-03-18,2025-03-18 00:00:00-04:00,2025-03-19 00:00:00-04:00,46.810001373291016,47.7400016784668,0.01986755560546562,17.5
295,2025-03-19,2025-03-19 00:00:00-04:00,2025-03-20 00:00:00-04:00,48.61000061035156,48.38999938964844,-0.004525842788330997,17.5
296,2025-03-20,2025-03-20 00:00:00-04:00,2025-03-21 00:00:00-04:00,47.849998474121094,47.560001373291016,-0.006060545665156466,17.5
297,2025-03-21,2025-03-21 00:00:00-04:00,2025-03-24 00:00:00-04:00,47.70000076293945,49.63999938964844,0.0406708300981049,17.5
298,2025-03-24,2025-03-24 00:00:00-04:00,2025-03-25 00:00:00-04:00,50.18000030517578,49.86000061035156,-0.006377036526068187,17.5
299,2025-03-25,2025-03-25 00:00:00-04:00,2025-03-26 00:00:00-04:00,50.13999938964844,49.75,-0.007778208902989219,17.5
300,2025-03-26,2025-03-26 00:00:00-04:00,2025-03-27 00:00:00-04:00,49.18000030517578,49.08000183105469,-0.0020333158499506914,17.5
301,2025-03-27,2025-03-27 00:00:00-04:00,2025-03-28 00:00:00-04:00,49.439998626708984,48.470001220703125,-0.019619689177779173,17.5
302,2025-03-28,2025-03-28 00:00:00-04:00,2025-03-31 00:00:00-04:00,47.560001373291016,46.880001068115234,-0.014297735187990537,17.5
303,2025-03-31,2025-03-31 00:00:00-04:00,2025-04-01 00:00:00-04:00,46.810001373291016,47.529998779296875,0.01538127290926929,17.5
304,2025-04-01,2025-04-01 00:00:00-04:00,2025-04-02 00:00:00-04:00,48.29999923706055,48.130001068115234,-0.0035196308826206577,17.5
305,2025-04-02,2025-04-02 00:00:00-04:00,2025-04-03 00:00:00-04:00,49.40999984741211,46.59000015258789,-0.05707346090938955,17.5
306,2025-04-03,2025-04-03 00:00:00-04:00,2025-04-04 00:00:00-04:00,46.56999969482422,46.939998626708984,0.007945006104990103,17.5
307,2025-04-04,2025-04-04 00:00:00-04:00,2025-04-07 00:00:00-04:00,47.709999084472656,43.68000030517578,-0.08446864088514411,17.5
308,2025-04-07,2025-04-07 00:00:00-04:00,2025-04-08 00:00:00-04:00,44.27000045776367,45.540000915527344,0.028687608869020255,17.5
309,2025-04-08,2025-04-08 00:00:00-04:00,2025-04-09 00:00:00-04:00,43.59000015258789,43.58000183105469,-0.0002293719086534469,17.5
310,2025-04-09,2025-04-09 00:00:00-04:00,2025-04-10 00:00:00-04:00,46.83000183105469,46.40999984741211,-0.008968651873168611,17.5
311,2025-04-10,2025-04-10 00:00:00-04:00,2025-04-11 00:00:00-04:00,45.16999816894531,46.630001068115234,0.03232240332862542,17.5
312,2025-04-11,2025-04-11 00:00:00-04:00,2025-04-14 00:00:00-04:00,47.66999816894531,48.290000915527344,0.01300614160681745,17.5
313,2025-04-14,2025-04-14 00:00:00-04:00,2025-04-15 00:00:00-04:00,48.279998779296875,48.79999923706055,0.01077051513900732,17.5
314,2025-04-15,2025-04-15 00:00:00-04:00,2025-04-16 00:00:00-04:00,47.7400016784668,47.59000015258789,-0.0031420511228545823,17.5
315,2025-04-16,2025-04-16 00:00:00-04:00,2025-04-17 00:00:00-04:00,47.959999084472656,48.150001525878906,0.003961685676256914,17.5
316,2025-04-17,2025-04-17 00:00:00-04:00,2025-04-21 00:00:00-04:00,48.2599983215332,49.630001068115234,0.028387956780569296,17.5
317,2025-04-21,2025-04-21 00:00:00-04:00,2025-04-22 00:00:00-04:00,49.720001220703125,51.0,0.02574414215347788,17.5
318,2025-04-22,2025-04-22 00:00:00-04:00,2025-04-23 00:00:00-04:00,52.08000183105469,53.459999084472656,0.02649764218316699,17.5
319,2025-04-23,2025-04-23 00:00:00-04:00,2025-04-24 00:00:00-04:00,53.20000076293945,52.75,-0.00845866083620314,17.5
320,2025-04-24,2025-04-24 00:00:00-04:00,2025-04-25 00:00:00-04:00,53.2599983215332,53.619998931884766,0.006759305702156077,17.5
321,2025-04-25,2025-04-25 00:00:00-04:00,2025-04-28 00:00:00-04:00,54.27000045776367,54.09000015258789,-0.0033167551807166246,17.5
322,2025-04-28,2025-04-28 00:00:00-04:00,2025-04-29 00:00:00-04:00,53.880001068115234,53.95000076293945,0.0012991776807080044,17.5
323,2025-04-29,2025-04-29 00:00:00-04:00,2025-04-30 00:00:00-04:00,54.220001220703125,53.75,-0.008668410367421052,17.5
324,2025-04-30,2025-04-30 00:00:00-04:00,2025-05-01 00:00:00-04:00,53.5099983215332,54.9900016784668,0.02765844521318213,17.5
325,2025-05-01,2025-05-01 00:00:00-04:00,2025-05-02 00:00:00-04:00,54.95000076293945,55.15999984741211,0.0038216393367966664,17.5
326,2025-05-02,2025-05-02 00:00:00-04:00,2025-05-05 00:00:00-04:00,55.189998626708984,53.52000045776367,-0.030259072485954427,17.5
327,2025-05-05,2025-05-05 00:00:00-04:00,2025-05-06 00:00:00-04:00,53.630001068115234,53.244998931884766,-0.007178857515618528,17.5
328,2025-05-06,2025-05-06 00:00:00-04:00,2025-05-07 00:00:00-04:00,53.970001220703125,54.9900016784668,0.018899396603541216,17.5
329,2025-05-07,2025-05-07 00:00:00-04:00,2025-05-08 00:00:00-04:00,54.68000030517578,56.540000915527344,0.03401610460809567,17.5
330,2025-05-08,2025-05-08 00:00:00-04:00,2025-05-09 00:00:00-04:00,57.619998931884766,58.560001373291016,0.016313822610747875,17.5
331,2025-05-09,2025-05-09 00:00:00-04:00,2025-05-12 00:00:00-04:00,58.65999984741211,59.18000030517578,0.008864651536248045,17.5
332,2025-05-12,2025-05-12 00:00:00-04:00,2025-05-13 00:00:00-04:00,57.880001068115234,58.97999954223633,0.01900481088150943,17.5
333,2025-05-13,2025-05-13 00:00:00-04:00,2025-05-14 00:00:00-04:00,59.619998931884766,59.18000030517578,-0.007380050898888446,17.5
334,2025-05-14,2025-05-14 00:00:00-04:00,2025-05-15 00:00:00-04:00,58.7400016784668,58.279998779296875,-0.007831169322873071,17.5
335,2025-05-15,2025-05-15 00:00:00-04:00,2025-05-16 00:00:00-04:00,58.66999816894531,58.880001068115234,0.0035793916094082777,17.5
336,2025-05-16,2025-05-16 00:00:00-04:00,2025-05-19 00:00:00-04:00,59.20000076293945,58.290000915527344,-0.015371618846021872,17.5
337,2025-05-19,2025-05-19 00:00:00-04:00,2025-05-20 00:00:00-04:00,59.9900016784668,59.48500061035156,-0.00841808724763718,17.5
338,2025-05-20,2025-05-20 00:00:00-04:00,2025-05-21 00:00:00-04:00,60.90999984741211,60.540000915527344,-0.00607451868021119,17.5
339,2025-05-21,2025-05-21 00:00:00-04:00,2025-05-22 00:00:00-04:00,61.790000915527344,63.349998474121094,0.025246763804493404,17.5
340,2025-05-22,2025-05-22 00:00:00-04:00,2025-05-23 00:00:00-04:00,63.22999954223633,61.810001373291016,-0.02245766533647977,17.5
341,2025-05-23,2025-05-23 00:00:00-04:00,2025-05-27 00:00:00-04:00,61.83000183105469,62.84000015258789,0.01633508477474963,17.5
342,2025-05-27,2025-05-27 00:00:00-04:00,2025-05-28 00:00:00-04:00,62.5,61.84000015258789,-0.01055999755859375,17.5
343,2025-05-28,2025-05-28 00:00:00-04:00,2025-05-29 00:00:00-04:00,60.790000915527344,61.58000183105469,0.012995573344786002,17.5
344,2025-05-29,2025-05-29 00:00:00-04:00,2025-05-30 00:00:00-04:00,59.9900016784668,60.04499816894531,0.0009167609424864615,17.5
345,2025-05-30,2025-05-30 00:00:00-04:00,2025-06-02 00:00:00-04:00,59.459999084472656,59.06999969482422,-0.006559021117615215,17.5
346,2025-06-02,2025-06-02 00:00:00-04:00,2025-06-03 00:00:00-04:00,59.36000061035156,59.97999954223633,0.010444725834060156,17.5
347,2025-06-03,2025-06-03 00:00:00-04:00,2025-06-04 00:00:00-04:00,60.400001525878906,59.65999984741211,-0.012251683108811457,17.5
348,2025-06-04,2025-06-04 00:00:00-04:00,2025-06-05 00:00:00-04:00,59.63999938964844,60.150001525878906,0.008551343753350014,17.5
349,2025-06-05,2025-06-05 00:00:00-04:00,2025-06-06 00:00:00-04:00,57.869998931884766,59.09000015258789,0.021081756406097635,17.5
350,2025-06-06,2025-06-06 00:00:00-04:00,2025-06-09 00:00:00-04:00,59.2599983215332,61.130001068115234,0.03155590279358026,17.5
351,2025-06-09,2025-06-09 00:00:00-04:00,2025-06-10 00:00:00-04:00,61.77000045776367,62.36000061035156,0.009551564646519854,17.5
352,2025-06-10,2025-06-10 00:00:00-04:00,2025-06-11 00:00:00-04:00,62.290000915527344,62.400001525878906,0.0017659433092758567,17.5
353,2025-06-11,2025-06-11 00:00:00-04:00,2025-06-12 00:00:00-04:00,61.84000015258789,60.70000076293945,-0.018434660201092037,17.5
354,2025-06-12,2025-06-12 00:00:00-04:00,2025-06-13 00:00:00-04:00,60.70000076293945,59.619998931884766,-0.017792451688305174,17.5
355,2025-06-13,2025-06-13 00:00:00-04:00,2025-06-16 00:00:00-04:00,59.7400016784668,60.599998474121094,0.014395660721320026,17.5
356,2025-06-16,2025-06-16 00:00:00-04:00,2025-06-17 00:00:00-04:00,61.79999923706055,60.02000045776367,-0.028802569599862327,17.5
357,2025-06-17,2025-06-17 00:00:00-04:00,2025-06-18 00:00:00-04:00,59.5,59.064998626708984,-0.00731094745026917,17.5
358,2025-06-18,2025-06-18 00:00:00-04:00,2025-06-20 00:00:00-04:00,58.970001220703125,60.27000045776367,0.022045094287773976,17.5
359,2025-06-20,2025-06-20 00:00:00-04:00,2025-06-23 00:00:00-04:00,58.66999816894531,57.47999954223633,-0.020282915695382858,17.5
360,2025-06-23,2025-06-23 00:00:00-04:00,2025-06-24 00:00:00-04:00,58.66999816894531,59.77000045776367,0.018748974316494915,17.5
361,2025-06-24,2025-06-24 00:00:00-04:00,2025-06-25 00:00:00-04:00,60.060001373291016,61.33000183105469,0.02114552828379467,17.5
362,2025-06-25,2025-06-25 00:00:00-04:00,2025-06-26 00:00:00-04:00,61.275001525878906,60.93000030517578,-0.005630374738667563,17.5
363,2025-06-26,2025-06-26 00:00:00-04:00,2025-06-27 00:00:00-04:00,61.13999938964844,60.685001373291016,-0.007441904169113505,17.5
364,2025-06-27,2025-06-27 00:00:00-04:00,2025-06-30 00:00:00-04:00,60.720001220703125,61.27000045776367,0.00905795826751431,17.5
365,2025-06-30,2025-06-30 00:00:00-04:00,2025-07-01 00:00:00-04:00,61.209999084472656,60.58000183105469,-0.010292391158976217,17.5
366,2025-07-01,2025-07-01 00:00:00-04:00,2025-07-02 00:00:00-04:00,59.84000015258789,61.119998931884766,0.02139035387755625,17.5
367,2025-07-02,2025-07-02 00:00:00-04:00,2025-07-03 00:00:00-04:00,62.41999816894531,62.209999084472656,-0.0033642917435574883,17.5
368,2025-07-03,2025-07-03 00:00:00-04:00,2025-07-07 00:00:00-04:00,62.189998626708984,61.630001068115234,-0.009004624070746411,17.5
369,2025-07-07,2025-07-07 00:00:00-04:00,2025-07-08 00:00:00-04:00,61.400001525878906,61.900001525878906,0.008143322273196682,17.5
370,2025-07-08,2025-07-08 00:00:00-04:00,2025-07-09 00:00:00-04:00,61.81999969482422,62.290000915527344,0.007602737350748889,17.5
371,2025-07-09,2025-07-09 00:00:00-04:00,2025-07-10 00:00:00-04:00,63.58000183105469,63.13999938964844,-0.006920453424575673,17.5
372,2025-07-10,2025-07-10 00:00:00-04:00,2025-07-11 00:00:00-04:00,64.5,66.87999725341797,0.0368991822235344,17.5
373,2025-07-11,2025-07-11 00:00:00-04:00,2025-07-14 00:00:00-04:00,67.20999908447266,69.16999816894531,0.029162313810021604,17.5
374,2025-07-14,2025-07-14 00:00:00-04:00,2025-07-15 00:00:00-04:00,68.18000030517578,66.93000030517578,-0.018333822153196854,17.5
375,2025-07-15,2025-07-15 00:00:00-04:00,2025-07-16 00:00:00-04:00,66.16000366210938,67.55000305175781,0.021009663130422507,17.5
376,2025-07-16,2025-07-16 00:00:00-04:00,2025-07-17 00:00:00-04:00,67.83000183105469,67.03500366210938,-0.011720450353597625,17.5
377,2025-07-17,2025-07-17 00:00:00-04:00,2025-07-18 00:00:00-04:00,67.6500015258789,67.54000091552734,-0.0016260252456828511,17.5
378,2025-07-18,2025-07-18 00:00:00-04:00,2025-07-21 00:00:00-04:00,66.68000030517578,67.20999908447266,0.00794839197467334,17.5
379,2025-07-21,2025-07-21 00:00:00-04:00,2025-07-22 00:00:00-04:00,66.33000183105469,67.7699966430664,0.02170955483582597,17.5
380,2025-07-22,2025-07-22 00:00:00-04:00,2025-07-23 00:00:00-04:00,67.81999969482422,67.11000061035156,-0.010468874781296126,17.5
381,2025-07-23,2025-07-23 00:00:00-04:00,2025-07-24 00:00:00-04:00,67.29000091552734,67.5,0.003120806681757652,17.5
382,2025-07-24,2025-07-24 00:00:00-04:00,2025-07-25 00:00:00-04:00,67.66000366210938,66.08999633789062,-0.02320436357141343,17.5
383,2025-07-25,2025-07-25 00:00:00-04:00,2025-07-28 00:00:00-04:00,66.36000061035156,67.40499877929688,0.015747410478207595,17.5
384,2025-07-28,2025-07-28 00:00:00-04:00,2025-07-29 00:00:00-04:00,67.0999984741211,67.61000061035156,0.007600628134547048,17.5
385,2025-07-29,2025-07-29 00:00:00-04:00,2025-07-30 00:00:00-04:00,66.70999908447266,66.77999877929688,0.0010493133830744093,17.5
386,2025-07-30,2025-07-30 00:00:00-04:00,2025-07-31 00:00:00-04:00,66.37000274658203,67.12000274658203,0.01130028580628052,17.5
387,2025-07-31,2025-07-31 00:00:00-04:00,2025-08-01 00:00:00-04:00,66.31999969482422,65.6500015258789,-0.010102505609595183,17.5
388,2025-08-01,2025-08-01 00:00:00-04:00,2025-08-04 00:00:00-04:00,64.22000122070312,64.79199981689453,0.008906860562422512,17.5
389,2025-08-04,2025-08-04 00:00:00-04:00,2025-08-05 00:00:00-04:00,65.19999694824219,64.86000061035156,-0.005214668003136945,17.5
390,2025-08-05,2025-08-05 00:00:00-04:00,2025-08-06 00:00:00-04:00,64.55000305175781,64.70999908447266,0.0024786371053546648,17.5
391,2025-08-06,2025-08-06 00:00:00-04:00,2025-08-07 00:00:00-04:00,65.51000213623047,66.19000244140625,0.010380098962013397,17.5
392,2025-08-07,2025-08-07 00:00:00-04:00,2025-08-08 00:00:00-04:00,66.83000183105469,66.37999725341797,-0.006733571230093993,17.5
393,2025-08-08,2025-08-08 00:00:00-04:00,2025-08-11 00:00:00-04:00,66.12999725341797,67.87999725341797,0.026463028469422025,17.5
394,2025-08-11,2025-08-11 00:00:00-04:00,2025-08-12 00:00:00-04:00,67.63999938964844,67.7300033569336,0.0013306322900252772,17.5
395,2025-08-12,2025-08-12 00:00:00-04:00,2025-08-13 00:00:00-04:00,67.94999694824219,68.55000305175781,0.008830112295261061,17.5
396,2025-08-13,2025-08-13 00:00:00-04:00,2025-08-14 00:00:00-04:00,69.83999633789062,67.20999908447266,-0.03765746551150811,17.5
397,2025-08-14,2025-08-14 00:00:00-04:00,2025-08-15 00:00:00-04:00,67.02999877929688,67.30999755859375,0.004177215939072289,17.5
398,2025-08-15,2025-08-15 00:00:00-04:00,2025-08-18 00:00:00-04:00,66.44000244140625,65.72000122070312,-0.010836863248734788,17.5
399,2025-08-18,2025-08-18 00:00:00-04:00,2025-08-19 00:00:00-04:00,66.05000305175781,65.73999786376953,-0.004693492409763499,17.5
400,2025-08-19,2025-08-19 00:00:00-04:00,2025-08-20 00:00:00-04:00,64.19000244140625,64.36499786376953,0.0027262099346860146,17.5
401,2025-08-20,2025-08-20 00:00:00-04:00,2025-08-21 00:00:00-04:00,64.9000015258789,64.3499984741211,-0.00847462309440006,17.5
402,2025-08-21,2025-08-21 00:00:00-04:00,2025-08-22 00:00:00-04:00,63.689998626708984,63.79999923706055,0.0017271253371550983,17.5
403,2025-08-22,2025-08-22 00:00:00-04:00,2025-08-25 00:00:00-04:00,66.25,63.45000076293945,-0.04226413942732901,17.5
404,2025-08-25,2025-08-25 00:00:00-04:00,2025-08-26 00:00:00-04:00,62.880001068115234,62.40999984741211,-0.007474573993629431,17.5
405,2025-08-26,2025-08-26 00:00:00-04:00,2025-08-27 00:00:00-04:00,63.099998474121094,63.244998931884766,0.0022979470882735476,17.5
406,2025-08-27,2025-08-27 00:00:00-04:00,2025-08-28 00:00:00-04:00,63.650001525878906,64.21499633789062,0.008876587564290982,17.5
407,2025-08-28,2025-08-28 00:00:00-04:00,2025-08-29 00:00:00-04:00,63.58000183105469,62.779998779296875,-0.012582620772543972,17.5
408,2025-08-29,2025-08-29 00:00:00-04:00,2025-09-02 00:00:00-04:00,61.439998626708984,62.1349983215332,0.011311844244119023,17.5
409,2025-09-02,2025-09-02 00:00:00-04:00,2025-09-03 00:00:00-04:00,62.970001220703125,63.2599983215332,0.004605321505611367,17.5
410,2025-09-03,2025-09-03 00:00:00-04:00,2025-09-04 00:00:00-04:00,63.77000045776367,62.93000030517578,-0.013172340388240108,17.5
411,2025-09-04,2025-09-04 00:00:00-04:00,2025-09-05 00:00:00-04:00,62.349998474121094,64.12000274658203,0.028388200734208408,17.5
412,2025-09-05,2025-09-05 00:00:00-04:00,2025-09-08 00:00:00-04:00,63.41999816894531,63.7599983215332,0.00536108739205826,17.5
413,2025-09-08,2025-09-08 00:00:00-04:00,2025-09-09 00:00:00-04:00,63.70000076293945,64.0999984741211,0.00627939884444018,17.5
414,2025-09-09,2025-09-09 00:00:00-04:00,2025-09-10 00:00:00-04:00,63.220001220703125,64.5999984741211,0.021828491407337253,17.5
415,2025-09-10,2025-09-10 00:00:00-04:00,2025-09-11 00:00:00-04:00,64.52999877929688,64.625,0.0014722024252324052,17.5
416,2025-09-11,2025-09-11 00:00:00-04:00,2025-09-12 00:00:00-04:00,65.02999877929688,65.31999969482422,0.004459494402138436,17.5
417,2025-09-12,2025-09-12 00:00:00-04:00,2025-09-15 00:00:00-04:00,66.37999725341797,65.36000061035156,-0.01536602418304387,17.5
